ppn,isbn_normalise,titre,annee,nomAuteur,lieuPublication,editeur,sujet,raisons,Source,Ensemble,Acquisition,Occupations,date_naissance,date_deces
027151824,9782707601643,Droit international public,1975,"Thierry, Hubert",Paris,Éditions Montchrestien,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782707602695,La vie politique en France sous la Ve République,1982,"Sur, Serge",Paris,Éditions Montchrestien,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782707604569,Droit international public,1993,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707606884,Droit international public,1995,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707610164,Droit international public,1997,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707612083,Relations internationales,2000,"Sur, Serge",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707612649,Droit international public,2001,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707613516,Relations internationales,2004,"Sur, Serge",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707613844,Droit international public,2004,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707614452,Relations internationales,2006,"Sur, Serge",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707615053,Droit international public,2006,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707615909,Droit international public,2008,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707615916,Relations internationales,2009,"Sur, Serge",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707616791,Droit international public,2010,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707617095,Relations internationales,2011,"Sur, Serge",Paris,Montchrestien-Lextenso,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782707617712,Droit international public,2012,"Combacau, Jean",Paris,Montchrestien,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782711110216,<<La>> coutume internationale,1990,"Sur, Serge",Paris,Librairies techniques - Litec,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782717833355,La licéité de l'emploi d'armes nucléaires devant la Cour internationale de justice : analyse et documents,1997,"Lanfranchi, Marie-Pierre",Paris,Économica,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782738461537,La France et le désarmement,1997,"Marret, Jean-Luc",Paris - Montréal,Éd. l'Harmattan,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782865920907,Le recours à la force dans l'affaire du Kosovo et le droit international,2000,"Sur, Serge",Paris,Institut français des relations internationales,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782865921027,<<The>> use of force in the Kosovo affair and international law,2001,"Sur, Serge",Paris,Institut français des relations internationales,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9782913397873,"Conflits et sécurité dans l'espace Mer Noire : l'Union européenne, les riverains et les autres",2010,"Sur, Serge",Paris,Éd. Panthéon-Assas - LGDJ diffuseur,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782956973805,Hommage à Hubert Thierry,2019,"Combacau, Jean",[Lieu de publication inconnu],Protagoras,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9782956973843,Annuaire français de relations internationales 2020,2020,Serge Sur,Paris,Université Panthéon-Assas,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9783982025605,Europa im Niedergang? : = L' Europe décadente?,2020,"Freund, Julien",Berlin,Edition Europolis,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9786061812448,L'institutionnalisation du lobbying : Etats-Unis et Union européenne : étude comparative,2022,"Leonte, Marie",Bucarest (Roumanie),Editura C.H. Beck,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9789004161078,Terrorisme et droit international,2008,Serge Sur,Leiden - Boston,M. Nijhoff,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9789004161085,Terrorisme et droit international,2007,"Sur, Serge","Leiden - Boston, Mass.",Martinus Nijhoff Publishers,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9789004255562,La créativité du droit international : cours général de droit international,2014,"Sur, Serge",Leiden - Boston (Mass.),M. Nijhoff,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9789041112514,Vérification en matière de désarmement,1999,"Sur, Serge","The Hague - Boston, Mass. - London",M. Nijhoff,,,SUDOC,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450283,Problèmes de vérification du Traité de Washington du 8 décembre 1987 sur l'élimination des missiles à portée intermédiaire,1988,"Sur, Serge",New York,Nations unies,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450290,<<A>> legal approach to verification in disarmament or arms limitation,1988,"Sur, Serge",New York,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450306,Verification problems of the Washington Treaty on the elimination of intermediate-range missiles,1988,"Sur, Serge",New York,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450535,"<<La>> vérification des accords sur le désarmement et la limitation des armements : moyens, méthodes et pratiques",1991,"Sur, Serge",New York,Nations Unies,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450573,Dimensions économiques des négociations et accords sur le désarmement,1991,"Sur, Serge",New York,Nations Unies,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450603,<<La>> résolution 687 (3 avril 1991) du Conseil de sécurité dans l'affaire du Golfe : problèmes de rétablissement et de garantie de la paix,1992,"Sur, Serge",New York,Nations Unies,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450627,"Verification of disarmament or limitation of armaments : instruments, negotiations, proposals",1992,"Sur, Serge",New York,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450672,Disarmament and limitation of armaments : unilateral measures and policies,1992,"Sur, Serge",New York,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450849,Nuclear deterrence : problems and perspectives in the 1990's,1993,"Sur, Serge",New York,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027151824,9789290450979,European security in the 1990s : challenges and perspectives,1995,"Ghebali, Victor-Yves",New York - Geneva,United Nations,,,NZ,Auteur,,juriste | professeur d'université,1944,
027152596,9782731217087,Les voyages de Gulliver : texte intégral,1995,Jonathan Swift,[Genève]. - [Paris],Edito-service. - [diff. Atlas],,lieu_publication,BNF,Dépôt légal,,,1667,1745
027154947,9782731616705,Le petit bleu de la côte Ouest,2005,Jacques Tardi,Genève. - [Paris],les Humanoïdes associés,,lieu_publication,BNF,Dépôt légal,,,1946,
027155315,9780486232089,500 master games of chess,1975,"Tartakover, Xavier",New York,Dover Publications,,,SUDOC,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9782228885669,Tartacover vous parle : choix de ses meilleures parties d'échecs annotées par lui-même (1905-1930),1992,"Tartakover, Xavier",Paris,Payot,,,NZ,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9782234001879,Bréviaire des échecs,1978,"Tartakover, Xavier",Paris,Stock,,,SUDOC,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9782253046202,Bréviaire des échecs,2003,"Tartakover, Xavier",Paris,Stock,,,SUDOC,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9782737000003,Bréviaire des échecs,1984,Xavier Tartakover,Paris,Garnier,,,BNF,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9782851824431,Pour apprendre à jouer aux échecs,1991,Xavier Tartakover,Paris,P. Tournon. - [Ed. Bornemann],,,BNF,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9783110107982,Tartakowers Glanzpartien 1905 - 1930,1986,"Tartakover, Savelij G.",Berlin - New York,de Gruyter,,,DNB,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9783283000943,Die hypermoderne Schachpartie,1981,"Tartakover, Savelij G.",Zürich,Edition Olms,,,DNB,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9783283000950,Das neuromantische Schach,1983,"Tartakover, Savelij G.",Zürich,Edition Olms,,,DNB,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
027155315,9783283001124,Das entfesselte Schach,1989,"Tartakover, Savelij G.",Zürich,Ed. Olms,,,DNB,Auteur,,poète ou poétesse | résistant ou résistante | journaliste | auteur ou autrice de non-fiction | joueur ou joueuse d'échecs,,
